datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipcover;preciptype;snow;snowdepth;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;moonphase;conditions;description
05.08.2015;22.9;11.9;17.6;22.9;11.9;17.6;11.4;69.1;0;0;;0;0;18;345.3;1020.5;15.4;;292.3;25.2;8;0.67;Clear;Clear conditions throughout the day.
06.08.2015;23.2;10.9;18;23.2;10.9;18;12.4;72;0;0;;0;0;13.7;19.2;1022.7;13.7;;288.2;24.7;8;0.71;Clear;Clear conditions throughout the day.
07.08.2015;26;11.9;19.8;26;11.9;19.8;14.1;71.4;0;0;;0;0;20.5;228.5;1022.5;61.4;;258.7;22.4;7;0.75;Partially cloudy;Partly cloudy throughout the day.
08.08.2015;26.4;17.5;21.7;26.4;17.5;21.7;16.2;72.5;0.6;16.67;rain;0;0;20.5;312.7;1020.3;46.6;;274.1;23.7;8;0.78;Rain, Partially cloudy;Clearing in the afternoon with rain clearing later.
09.08.2015;28.4;13.4;21.9;29.2;13.4;22.2;16.4;72.6;0;0;;0;0;18;225.2;1018.6;32;;238.4;20.7;7;0.81;Partially cloudy;Partly cloudy throughout the day.
10.08.2015;28.3;15.7;22.3;29.7;15.7;22.7;17.5;75.3;0.5;20.83;rain;0;0;15.5;345.7;1016;43.4;;243.6;21;7;0.85;Rain, Partially cloudy;Clearing in the afternoon with rain in the morning and afternoon.
11.08.2015;26.2;15.3;20.7;26.2;15.3;20.7;13.8;66.5;0;0;;0;0;13;61.2;1021.5;10;;275.6;23.9;8;0.89;Clear;Clear conditions throughout the day.
12.08.2015;25.2;12.8;19.3;25.2;12.8;19.3;11.8;64.1;0;0;;0;0;11.2;122.7;1024.3;25.8;;282.3;24.4;8;0.92;Partially cloudy;Partly cloudy throughout the day.
13.08.2015;27.7;13.6;20.8;27.7;13.6;20.8;13.9;67.2;2.5;33.33;rain;0;0;24.8;217.4;1016.8;69.1;;241.5;20.8;7;0.96;Rain, Partially cloudy;Partly cloudy throughout the day with rain.
14.08.2015;21.2;12.6;17;21.2;12.6;17;10.7;69.9;0.5;12.5;rain;0;0;22;334;1016.6;11.1;;285.2;24.6;8;0;Rain;Clear conditions throughout the day with early morning rain.
15.08.2015;22;9;16.2;22;7.7;16.1;9.8;68.8;0;0;;0;0;20.9;296.4;1014.3;13.4;;272.1;23.5;8;0.02;Clear;Clear conditions throughout the day.
16.08.2015;18.3;9.8;14.2;18.3;8.2;14.1;9.4;74.7;0;0;;0;0;22.7;344.7;1013.1;12.5;;253.9;21.8;7;0.06;Clear;Clear conditions throughout the day.
17.08.2015;16.4;7.9;12.5;16.4;5.6;12.1;7.8;75.3;0.1;4.17;rain;0;0;24.5;4.5;1017.5;43.4;;196.7;17;7;0.09;Rain, Partially cloudy;Partly cloudy throughout the day with morning rain.
18.08.2015;16.4;6.8;11.6;16.4;4.2;10.6;7.5;77.8;0.9;33.33;rain;0;0;22.7;18.8;1019.8;46.2;;171.6;14.7;5;0.12;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.
19.08.2015;18;7.2;12.9;18;5;12.2;6.7;69.4;0;0;;0;0;22.7;8.8;1022.8;80.2;;216.9;19;8;0.16;Partially cloudy;Partly cloudy throughout the day.
20.08.2015;21.5;9.2;15.1;21.5;6.9;14.8;7.8;66.2;0;0;;0;0;19.8;12.4;1025.6;36.1;;265;22.7;8;0.19;Partially cloudy;Partly cloudy throughout the day.
21.08.2015;23.4;7.9;16.3;23.4;6.4;16;9.7;68.2;0;0;;0;0;14;16.2;1027.2;8.6;;266.4;23;8;0.22;Clear;Clear conditions throughout the day.
22.08.2015;24.7;10.6;18;24.7;10.6;18;10.6;64.9;0;0;;0;0;11.2;9.7;1024.1;0;;261.1;22.8;7;0.25;Clear;Clear conditions throughout the day.
23.08.2015;24.5;10.4;17.5;24.5;10.4;17.5;11.1;69;0;0;;0;0;22;45.1;1021.9;24.7;;247.5;21.6;7;0.29;Partially cloudy;Becoming cloudy in the afternoon.
24.08.2015;20.3;7.1;14.5;20.3;4.8;14;4.7;54.7;0;0;;0;0;14.8;59.5;1025.8;28.8;;263.3;22.8;7;0.32;Partially cloudy;Partly cloudy throughout the day.
25.08.2015;23.1;6.4;15.9;23.1;4.4;15.5;5.9;54;0;0;;0;0;12.6;269.2;1022.1;27.6;;257;22.1;7;0.35;Partially cloudy;Partly cloudy throughout the day.
26.08.2015;25.3;11;17.8;25.3;11;17.8;9;58.4;0.3;8.33;rain;0;0;18;241.7;1016;51.9;;188.7;16.3;5;0.39;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
27.08.2015;23.4;12.8;18;23.4;12.8;18;13.5;76;1.7;33.33;rain;0;0;16.6;269.4;1015;57.5;;196.7;17;6;0.42;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.
28.08.2015;23.9;10.1;17.1;23.9;10.1;17.1;11.3;70.1;0.2;8.33;rain;0;0;15.8;260;1017.2;93.1;;155.2;13.3;6;0.45;Rain, Overcast;Cloudy skies throughout the day with late afternoon rain.
29.08.2015;21.7;13.1;17.6;21.7;13.1;17.6;11.6;70.3;2.2;33.33;rain;0;0;31.7;277.3;1010.8;38.2;;197.5;16.9;7;0.5;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.
30.08.2015;20.6;10.4;15.5;20.6;10.4;15.5;10;72.4;0.1;4.17;rain;0;0;33.1;299.5;1014.4;28.2;;230;19.8;7;0.52;Rain, Partially cloudy;Partly cloudy throughout the day with morning rain.
31.08.2015;19.1;11.5;14.6;19.1;11.5;14.6;10;75.9;4.4;54.17;rain;0;0;23;310.9;1014.5;46;;179.6;15.7;6;0.56;Rain, Partially cloudy;Clearing in the afternoon with a chance of rain throughout the day.
01.09.2015;17.8;8.8;13;17.8;7.7;12.8;9.1;78.5;0.4;16.67;rain;0;0;13;347.9;1015.8;90.6;;124.3;10.6;5;0.59;Rain, Overcast;Cloudy skies throughout the day with early morning rain.
02.09.2015;16.2;9;12.7;16.2;7.7;12.5;9.9;84;4;62.5;rain;0;0;12.2;150.8;1012.1;85.3;;94.4;8.1;3;0.62;Rain, Partially cloudy;Partly cloudy throughout the day with rain.
03.09.2015;18.2;10.6;14;18.2;10.6;14;9.8;78.4;3.9;50;rain;0;0;18.7;116.2;1012.9;85.4;;119.6;10.5;4;0.66;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.
04.09.2015;17.5;11.3;13.8;17.5;11.3;13.8;11.6;87.2;9.2;62.5;rain;0;0;16.2;109.2;1012.3;76.4;;120.7;10.2;4;0.69;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.
05.09.2015;19.2;11.8;14.7;19.2;11.8;14.7;13;89.8;5.7;62.5;rain;0;0;21.6;236;1009;76.5;;116.2;10.1;4;0.75;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.
